labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min	LAT	LON
dip_spaS_064	38.073902130127	36.9705917533787	36.2824401855469	38.2287864685059	37.1497213089603	36.2814712524414	38.0129776000977	37.0924181773745	36.5218772888184	38.024585723877	37.1005131951694	36.5201797485352	28.5271244049072	19.3673214473944	13.4917612075806	23.5574512481689	17.8312634764047	14.0511951446533	0.657279	0.128928	0.039284	0.045859	0.031604	0.023889	37.577083	-0.710367
dip_spaS_068	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.8113	-2.0479
dip_spaS_069	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.8113	-2.0479
dip_spaS_070	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.8113	-2.0479
dip_spaS_078	37.9627952575684	36.762824431233	36.1253433227539	38.1626510620117	36.8799694773795	36.1223297119141	37.9627952575684	36.9034519195557	36.3042678833008	37.9659042358398	36.9051416331324	36.2922210693359	27.6259860992432	18.9747454325358	13.8519868850708	22.6318321228027	17.661522980394	14.0762615203857	1.007017	0.157469	0.040477	0.086131	0.054945	0.037997	36.720283	-2.193283
dip_spaS_080	37.9627952575684	36.762824431233	36.1253433227539	38.1626510620117	36.8799694773795	36.1223297119141	37.9627952575684	36.9034519195557	36.3042678833008	37.9659042358398	36.9051416331324	36.2922210693359	27.6259860992432	18.9747454325358	13.8519868850708	22.6318321228027	17.661522980394	14.0762615203857	1.007017	0.157469	0.040477	0.086131	0.054945	0.037997	36.720283	-2.193283
dip_spaS_093	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.832867	-2.016317
dip_spaS_094	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.859443	0.14586	0.040185	0.004697	0.004616	0.004484	36.833767	-2.009833
dip_spaS_095	38.0009384155273	36.8127610656037	36.163631439209	38.242992401123	36.9588037940277	36.1633567810059	38.0009384155273	36.9392320369852	36.2877349853516	38.0183639526367	36.9446290224448	36.2777290344238	27.8468608856201	19.048969720972	13.9240245819092	22.7575664520264	17.648990195373	14.013352394104	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.79505	-2.05945
dip_spaS_096	38.0009384155273	36.8127610656037	36.163631439209	38.242992401123	36.9588037940277	36.1633567810059	38.0009384155273	36.9392320369852	36.2877349853516	38.0183639526367	36.9446290224448	36.2777290344238	27.8468608856201	19.048969720972	13.9240245819092	22.7575664520264	17.648990195373	14.013352394104	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.79505	-2.05945
dip_spaS_097	38.07861328125	36.8961359002124	36.1702041625977	38.2438735961914	37.0423802288099	36.1698837280273	38.07861328125	37.0405137621123	36.3649024963379	38.0893440246582	37.0441338769321	36.3604698181152	28.0448722839355	19.2264563407021	13.8832569122314	23.0451393127441	17.7467500176923	13.8973007202148	0.641584	0.126494	0.039727	0.008274	0.007648	0.007219	37.19695	-1.77835
dip_spaS_101	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.8127	-2.047667
dip_spaS_102	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.859443	0.14586	0.040185	0.004697	0.004616	0.004484	36.834067	-2.0158
dip_spaS_110	38.0516357421875	36.8745661658802	36.1758995056152	38.2495574951172	37.0148382789787	36.1756019592285	38.0516357421875	37.0118443390419	36.319938659668	38.060661315918	37.0155728877276	36.3182182312012	27.9932270050049	19.2006885512122	13.8807821273804	22.945348739624	17.719608512418	13.9620351791382	0.770255	0.138007	0.040384	0.271626	0.173306	0.070806	37.044917	-1.8557
dip_spaS_111	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.80955	-2.0583
dip_spaS_112	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.859443	0.14586	0.040185	0.004697	0.004616	0.004484	36.834883	-2.021183
dip_spaS_113	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.859443	0.14586	0.040185	0.004697	0.004616	0.004484	36.834883	-2.021183
dip_spaS_114	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.833317	-2.024028
dip_spaS_115	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.833317	-2.024028
dip_spaS_116	38.0181427001953	36.8387413682609	36.1648406982422	38.2464942932129	36.9800847787967	36.1645545959473	38.0181427001953	36.9616458498198	36.2812118530273	38.0296096801758	36.9661100541038	36.2748222351074	27.9169502258301	19.1013035746827	13.9188833236694	22.8010692596436	17.66073346138	13.9915075302124	0.957832	0.153812	0.040358	0.043051	0.030854	0.023714	36.833317	-2.024028
dip_spaS_117	38.0185699462891	36.8496973322726	36.1683731079102	38.2332992553711	36.9902339244711	36.1680679321289	38.0128211975098	36.9746033569862	36.2748756408691	38.0221481323242	36.9788613483824	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	22.8459815979004	17.6785327237228	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.872778	-1.99925
dip_spaS_118	38.0185699462891	36.8496973322726	36.1683731079102	38.2332992553711	36.9902339244711	36.1680679321289	38.0128211975098	36.9746033569862	36.2748756408691	38.0221481323242	36.9788613483824	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	22.8459815979004	17.6785327237228	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.872778	-1.99925
dip_spaS_119	38.0185699462891	36.8496973322726	36.1683731079102	38.2332992553711	36.9902339244711	36.1680679321289	38.0128211975098	36.9746033569862	36.2748756408691	38.0221481323242	36.9788613483824	36.2710647583008	27.9444255828857	19.1348632423357	13.9130907058716	22.8459815979004	17.6785327237228	13.9900064468384	0.87357	0.147427	0.040328	0.462044	0.320833	0.109269	36.872778	-1.99925
mul_bal_001	38.2514381408691	37.4577394573168	36.7478942871094	38.3381958007812	37.5388647856188	36.64306640625	38.247730255127	37.5339253918878	36.8253631591797	38.247730255127	37.5299045869674	36.8016624450684	28.8663082122803	19.2957554548636	13.0614423751831	27.2814712524414	18.9004964302326	13.2844486236572	0.155689	0.060612	0.028796	0.453321	0.247934	0.068321	39.9724166667	3.66243333
mul_bal_003	38.3316459655762	37.5458811288592	36.7932167053223	38.3381538391113	37.5995925839116	36.6796112060547	38.3008842468262	37.6094504783893	36.8575134277344	38.3008842468262	37.6060978768886	36.8424530029297	28.7619647979736	19.1787346944042	12.8787631988525	27.2596645355225	18.7555574417114	13.2328386306763	0.270196	0.072815	0.030324	0.444008	0.14713	0.032772	40.0063	4.25931667
mul_bal_006	38.360710144043	37.4884158057728	36.7519378662109	38.360710144043	37.5009974405683	36.6377182006836	38.3274002075195	37.5610984276081	36.8223190307617	38.3274002075195	37.5597833567652	36.8211402893066	28.7772254943848	19.2727568368802	12.8566217422485	27.2292289733887	18.9559972039584	13.1692495346069	0.131001	0.056215	0.02927	0.377124	0.105876	0.030726	39.8233166667	3.4667
mul_bal_010	38.3953323364258	37.5077769290442	36.8069381713867	38.3953323364258	37.6093144279787	36.6960334777832	38.1680488586426	37.5670547485352	36.9029006958008	38.1680488586426	37.56641545789	36.8977165222168	28.7975234985352	19.2576367005535	12.9935445785522	27.2825584411621	18.8010033245744	13.276195526123	0.223686	0.068143	0.030335	0.346308	0.234684	0.113314	39.8313	4.34481667
mul_bal_011	38.2137260437012	37.3134883135215	36.6267623901367	38.2966957092285	37.5041892817803	36.4869804382324	38.2137260437012	37.366673015726	36.6267623901367	38.2145538330078	37.3642205073916	36.6040420532227	29.3001556396484	19.5850264176555	13.2924575805664	27.5950317382812	19.3523130482641	13.4172115325928	0.157933	0.058215	0.029279	0.414501	0.289532	0.138504	39.4194333333	2.3236
mul_bal_015	38.062183380127	37.3335031750558	36.6899871826172	38.4032211303711	37.5978950282297	36.515064239502	38.0507888793945	37.3786636878704	36.6899871826172	38.0525703430176	37.3783019054895	36.6726570129395	28.9783611297607	19.5783746680994	13.2557601928711	27.49094581604	19.2297234502332	13.3873023986816	0.12419	0.053607	0.028159	0.008681	0.007989	0.007312	39.2982	3.29155
mul_bal_019	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.122479	0.054567	0.029123	0.207141	0.059326	0.02787	39.6049833333	3.4132
mul_bal_021	38.1974487304688	37.3664510880394	36.6721992492676	38.1974487304688	37.3659250928068	36.615062713623	38.149715423584	37.4245452617777	36.6721992492676	38.149715423584	37.4240293305496	36.6185874938965	29.1923027038574	19.5316919951603	12.9864902496338	27.6679706573486	19.29172838803	13.1451997756958	0.147693	0.054746	0.027563	0.214	0.057063	0.027359	39.28835	3.00281667
mul_bal_025	38.0441207885742	37.3235121979111	36.7500076293945	38.5060577392578	37.7032500277991	36.5911445617676	38.0441207885742	37.3659582203832	36.7527046203613	38.0441207885742	37.3651134184037	36.7402763366699	28.9203319549561	19.585742923035	13.3358688354492	27.4459991455078	19.1979172147554	13.4436359405518	0.118734	0.053507	0.028566	0.00467	0.004571	0.004484	39.4003	3.4616
mul_bal_033	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.62155	3.43265
mul_bal_042	38.1883964538574	37.3621952122655	36.6734428405762	38.1883964538574	37.3616272909888	36.6339492797852	38.1371269226074	37.418559186212	36.6734428405762	38.1371269226074	37.4178860894565	36.6357917785645	29.1734409332275	19.5481069115387	13.0560207366943	27.6519813537598	19.2992244391606	13.2022256851196	0.150777	0.054803	0.027338	0.442963	0.159963	0.033265	39.2487333333	3.059
mul_bal_045	38.4075469970703	37.5293368197036	36.8279685974121	38.4075469970703	37.5273945221956	36.8266334533691	38.3569030761719	37.5962777499495	36.8279685974121	38.3569030761719	37.5928341657266	36.8266525268555	29.1949367523193	19.2841531408244	12.6574373245239	27.3009204864502	19.2067519023501	13.2550849914551	0.12495	0.057235	0.02909	0.191684	0.062347	0.027999	39.8111666667	3.16085
mul_bal_046	38.2637825012207	37.4045583242658	36.7029991149902	38.2637825012207	37.4029407172367	36.6410179138184	38.2637825012207	37.4721034609038	36.7646827697754	38.2637825012207	37.4693913426892	36.7364196777344	29.3708915710449	19.5506069906827	13.1431665420532	27.8200092315674	19.4020778853318	13.2391986846924	0.155565	0.057688	0.028702	0.207151	0.058314	0.027847	39.51825	2.677
mul_bal_050	38.1088485717773	37.4008884539549	36.8500099182129	38.1088485717773	37.3996683619488	36.8497619628906	38.1088485717773	37.4465150767359	36.9237442016602	38.1088485717773	37.4446378685962	36.9232025146484	29.2563934326172	19.4967321417798	12.7520427703857	27.5685844421387	19.3136817142881	13.2439403533936	0.119766	0.054191	0.029126	0.18854	0.056845	0.027747	39.5037666667	3.32221667
mul_bal_053	38.1974487304688	37.3664510880394	36.6721992492676	38.1974487304688	37.3659250928068	36.615062713623	38.149715423584	37.4245452617777	36.6721992492676	38.149715423584	37.4240293305496	36.6185874938965	29.1923027038574	19.5316919951603	12.9864902496338	27.6679706573486	19.29172838803	13.1451997756958	0.147693	0.054746	0.027563	0.214	0.057063	0.027359	39.28595	3.00658333
mul_bal_057	38.3069229125977	37.4243597052563	36.7062187194824	38.3145866394043	37.4262634090994	36.677131652832	38.3069229125977	37.495405552305	36.8173179626465	38.3069229125977	37.4898087424793	36.7930793762207	29.1742916107178	19.3782481352488	13.1196393966675	27.5890998840332	19.145818289395	13.4121646881104	0.136772	0.060153	0.028482	0.285335	0.08088	0.027238	39.9283333333	2.945
mul_bal_059	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.6378666667	3.44958333
mul_bal_061	38.3201293945312	37.4745828803928	36.8063163757324	38.3201293945312	37.4717833338113	36.8062324523926	38.3201293945312	37.5487704836089	36.8446083068848	38.3201293945312	37.5442119993013	36.8377342224121	29.0635013580322	19.3223179537674	13.0586013793945	27.3773307800293	19.1118894577026	13.3666725158691	0.124108	0.057226	0.02914	0.198332	0.065068	0.028071	39.9114833333	3.13156667
mul_bal_066	38.217586517334	37.3860216359983	36.6950798034668	38.217586517334	37.3843481151537	36.6388511657715	38.1845932006836	37.4488611418625	36.7042350769043	38.1845932006836	37.4464938196643	36.6533050537109	29.2399787902832	19.5235242021495	12.8144454956055	27.7644805908203	19.3292028558665	13.0970020294189	0.155054	0.05516	0.027447	0.435962	0.125536	0.02966	39.3252666667	2.96961667
mul_bal_067	38.3876075744629	37.5168507565027	36.8008880615234	38.3876075744629	37.5162406382694	36.6759338378906	38.3352241516113	37.5849457050192	36.8173675537109	38.3352241516113	37.5818979636006	36.814208984375	28.8882389068604	19.2714994337367	12.8038272857666	27.2607536315918	19.0324813185067	13.2342309951782	0.129442	0.056107	0.029303	0.230364	0.064083	0.027841	39.8143	3.34205
mul_bal_069	38.3656349182129	37.5038724000427	36.8252449035645	38.3656349182129	37.5017331222008	36.8251419067383	38.3420219421387	37.5749674040696	36.8259162902832	38.3420219421387	37.5712906234566	36.8256416320801	29.1369075775146	19.3111038399839	12.9307994842529	27.3112335205078	19.1609879197745	13.3466367721558	0.124108	0.057226	0.02914	0.198332	0.065068	0.028071	39.887	3.12653333
mul_bal_074	38.2532386779785	37.3925949951698	36.7035446166992	38.2532386779785	37.4062020556376	36.4997596740723	38.2532386779785	37.457584223254	36.7524147033691	38.2532386779785	37.4559509277344	36.7273979187012	29.3531665802002	19.5566901667365	13.2141675949097	27.7820644378662	19.3776141594196	13.2791185379028	0.157443	0.05773	0.028829	0.311723	0.073168	0.026776	39.5277833333	2.64678333
mul_bal_075	38.3656349182129	37.5038724000427	36.8252449035645	38.3656349182129	37.5017331222008	36.8251419067383	38.3420219421387	37.5749674040696	36.8259162902832	38.3420219421387	37.5712906234566	36.8256416320801	29.1369075775146	19.3111038399839	12.9307994842529	27.3112335205078	19.1609879197745	13.3466367721558	0.124108	0.057226	0.02914	0.198332	0.065068	0.028071	39.8798833333	3.1596
mul_bal_078	38.3232765197754	37.53606081557	36.771427154541	38.3232765197754	37.5530882509525	36.6751823425293	38.2873954772949	37.6033769804856	36.830322265625	38.2873954772949	37.5992597031867	36.8031120300293	28.7443103790283	19.145508782617	12.9834671020508	27.2377700805664	18.7595678789862	13.2954425811768	0.25597	0.071439	0.029772	0.30991	0.077553	0.028381	40.0343833333	4.18721667
mul_bal_081	38.2876129150391	37.4284568983933	36.748893737793	38.2876129150391	37.4384043257812	36.6200790405273	38.2296676635742	37.4952894802751	36.8454513549805	38.2296676635742	37.4932838352247	36.8454513549805	28.8677082061768	19.3885823830791	12.9696578979492	27.2709789276123	19.0343214100805	13.2093172073364	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.7281333333	3.46551667
mul_bal_084	38.1094207763672	37.3922064770227	36.7951622009277	38.2207984924316	37.3947393349152	36.6382026672363	38.1094207763672	37.4460536035998	36.8886375427246	38.1094207763672	37.4436028403797	36.8873329162598	29.0347728729248	19.5008903426686	13.0681982040405	27.422082901001	19.1803307763461	13.301342010498	0.12526	0.054853	0.029087	0.451431	0.190894	0.045916	39.5985	3.5588
mul_bal_087	38.1094207763672	37.3922064770227	36.7951622009277	38.2207984924316	37.3947393349152	36.6382026672363	38.1094207763672	37.4460536035998	36.8886375427246	38.1094207763672	37.4436028403797	36.8873329162598	29.0347728729248	19.5008903426686	13.0681982040405	27.422082901001	19.1803307763461	13.301342010498	0.12526	0.054853	0.029087	0.451431	0.190894	0.045916	39.6257	3.5821
mul_bal_088	38.1055641174316	37.3664726498483	36.7563095092773	38.1075630187988	37.3645076039194	36.6667060852051	38.0787506103516	37.4120665451576	36.7563095092773	38.0787506103516	37.4106445663277	36.7395515441895	29.0966472625732	19.5420817013445	13.0321044921875	27.5220832824707	19.2593037046235	13.3253412246704	0.122639	0.053525	0.028269	0.344482	0.243517	0.117896	39.3563	3.285
mul_bal_091	38.1055641174316	37.3664726498483	36.7563095092773	38.1075630187988	37.3645076039194	36.6667060852051	38.0787506103516	37.4120665451576	36.7563095092773	38.0787506103516	37.4106445663277	36.7395515441895	29.0966472625732	19.5420817013445	13.0321044921875	27.5220832824707	19.2593037046235	13.3253412246704	0.122639	0.053525	0.028269	0.344482	0.243517	0.117896	39.3589	3.2813
mul_bal_096	38.2380218505859	37.3753416894496	36.7071418762207	38.2380218505859	37.4054826232209	36.5013465881348	38.2380218505859	37.4371630964608	36.7338829040527	38.2380218505859	37.435555100715	36.7114295959473	29.3454856872559	19.5613261803813	13.2457418441772	27.7454643249512	19.371088120033	13.3231372833252	0.157613	0.057753	0.028825	0.47807	0.181275	0.040541	39.4364	2.5588
mul_bal_097	38.1186180114746	37.3348551344598	36.6673278808594	38.2069778442383	37.4161039346153	36.5195770263672	38.0872573852539	37.3850778513941	36.6673278808594	38.0872573852539	37.3849863863539	36.6473350524902	29.0336761474609	19.5875628789266	13.2810525894165	27.5509548187256	19.2574831271994	13.3278818130493	0.140987	0.054409	0.027857	0.440966	0.157234	0.033426	39.2605	3.1631
mul_bal_101	38.1951675415039	37.3646364650507	36.6688537597656	38.1951675415039	37.3702649672826	36.4782180786133	38.160774230957	37.4234899586645	36.6688537597656	38.160774230957	37.4232058557971	36.6137390136719	29.1792697906494	19.5398262177391	13.0255813598633	27.6553001403809	19.2811608807794	13.1388788223267	0.155054	0.05516	0.027447	0.435962	0.125536	0.02966	39.2796	2.9446
mul_bal_103	38.3537673950195	37.4660184684841	36.8458213806152	38.388256072998	37.6447955660581	36.7823524475098	38.1100921630859	37.5186412679738	36.8977508544922	38.1100921630859	37.5182600964075	36.8968467712402	28.8114490509033	19.3352206712482	13.1199331283569	27.2795429229736	18.8754058311726	13.3088397979736	0.211282	0.065184	0.029519	0.088555	0.037612	0.024207	39.7685	4.3232
mul_bal_106	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.691767	3.461233
mul_bal_107	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.691767	3.461233
mul_bal_108	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.698783	3.460517
mul_bal_109	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.698783	3.460517
mul_bal_110	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.698783	3.460517
mul_bal_111	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.698783	3.460517
mul_bal_112	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.6655	3.461583
mul_bal_113	38.1605911254883	37.4270314402964	36.8785400390625	38.1605911254883	37.4259769806917	36.8769874572754	38.1605911254883	37.4766554207637	36.9072418212891	38.1605911254883	37.4747974790376	36.9063835144043	29.4268989562988	19.481984442678	12.5860109329224	27.6594009399414	19.3868653659163	13.2094297409058	0.122646	0.054577	0.029137	0.416565	0.122053	0.031296	39.6655	3.461583
mul_bal_114	38.1422538757324	37.4119596590941	36.8570137023926	38.1422538757324	37.4104374222372	36.8551635742188	38.1422538757324	37.4633211596259	36.8962173461914	38.1422538757324	37.4610624028348	36.8953819274902	29.2535762786865	19.4859756519055	12.8210802078247	27.5444221496582	19.2911425952254	13.2494115829468	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.68415	3.476467
mul_bal_115	37.9662132263184	37.2355092037683	36.6033668518066	38.5172309875488	37.6425802836262	36.429370880127	37.9045600891113	37.2343983880405	36.6112098693848	37.9045600891113	37.2335195782541	36.6112098693848	28.8201866149902	19.6895849677338	13.4389934539795	28.8201866149902	19.7102776297208	13.4389934539795	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.697734	3.49912
mul_bal_116	37.9662132263184	37.2355092037683	36.6033668518066	38.5172309875488	37.6425802836262	36.429370880127	37.9045600891113	37.2343983880405	36.6112098693848	37.9045600891113	37.2335195782541	36.6112098693848	28.8201866149902	19.6895849677338	13.4389934539795	28.8201866149902	19.7102776297208	13.4389934539795	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.691032	3.49011
mul_bal_117	37.9662132263184	37.2355092037683	36.6033668518066	38.5172309875488	37.6425802836262	36.429370880127	37.9045600891113	37.2343983880405	36.6112098693848	37.9045600891113	37.2335195782541	36.6112098693848	28.8201866149902	19.6895849677338	13.4389934539795	28.8201866149902	19.7102776297208	13.4389934539795	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.698554	3.496334
mul_bal_118	37.9662132263184	37.2355092037683	36.6033668518066	38.5172309875488	37.6425802836262	36.429370880127	37.9045600891113	37.2343983880405	36.6112098693848	37.9045600891113	37.2335195782541	36.6112098693848	28.8201866149902	19.6895849677338	13.4389934539795	28.8201866149902	19.7102776297208	13.4389934539795	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.685615	3.48976
mul_bal_119	37.9662132263184	37.2355092037683	36.6033668518066	38.5172309875488	37.6425802836262	36.429370880127	37.9045600891113	37.2343983880405	36.6112098693848	37.9045600891113	37.2335195782541	36.6112098693848	28.8201866149902	19.6895849677338	13.4389934539795	28.8201866149902	19.7102776297208	13.4389934539795	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.701282	3.497615
mul_bal_120	38.0001983642578	37.2525750193103	36.6362228393555	38.5143165588379	37.6619323444619	36.4783630371094	37.911678314209	37.2501869990908	36.6362228393555	37.9117698669434	37.2494140800388	36.6362228393555	28.8411827087402	19.6761064008735	13.4213399887085	28.8411827087402	19.697904692025	13.4213399887085	0.118205	0.054373	0.029488	0.30714	0.085631	0.028405	39.735345	3.489274
